sku,categories,name,url_key,description,short_description,product_type,additional_attributes,weight,product_websites,store_view_code,product_online,visibility,qty,is_in_stock,attribute_set_code,price,special_price,special_from_date,special_to_date,tax_class_name,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,additional_images,additional_image_labels,hide_from_product_page,configurable_variations,display_product_options_in
VT11-LL-L,Venia Catalog/Tops/Blouses & Shirts,Valeria Two-Layer Tank,Valeria-Two-Layer-Tank,"<p>The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition. </p><p>Features:</p><ul><li>Scoop neck</li><li>Sleeveless</li><li>Sits below the hips</li><li>Two layers</li><li>Machine wash, tumble dry low</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Lilac,fashion_style=Sleeveless|Scoopneck,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,68,,,,Taxable Goods,/V/T/VT11-LL_main.jpg,Main,/V/T/VT11-LL_main.jpg,Main,/V/T/VT11-LL_main.jpg,Main,,,,,Block after Info Column
VT10-PE-XS,Venia Catalog/Tops/Blouses & Shirts,Vitalia Top,Vitalia-Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Peach,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/V/T/VT10-PE_main.jpg,Main,/V/T/VT10-PE_main.jpg,Main,/V/T/VT10-PE_main.jpg,Main,,,,,Block after Info Column
VT10-PE-S,Venia Catalog/Tops/Blouses & Shirts,Vitalia Top,Vitalia-Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Peach,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/V/T/VT10-PE_main.jpg,Main,/V/T/VT10-PE_main.jpg,Main,/V/T/VT10-PE_main.jpg,Main,,,,,Block after Info Column
VT10-PE-M,Venia Catalog/Tops/Blouses & Shirts,Vitalia Top,Vitalia-Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Peach,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/V/T/VT10-PE_main.jpg,Main,/V/T/VT10-PE_main.jpg,Main,/V/T/VT10-PE_main.jpg,Main,,,,,Block after Info Column
VT10-PE-L,Venia Catalog/Tops/Blouses & Shirts,Vitalia Top,Vitalia-Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Peach,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/V/T/VT10-PE_main.jpg,Main,/V/T/VT10-PE_main.jpg,Main,/V/T/VT10-PE_main.jpg,Main,,,,,Block after Info Column
VT10-LY-XS,Venia Catalog/Tops/Blouses & Shirts,Vitalia Top,Vitalia-Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Lily,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/V/T/VT10-LY_main.jpg,Main,/V/T/VT10-LY_main.jpg,Main,/V/T/VT10-LY_main.jpg,Main,,,,,Block after Info Column
VT10-LY-S,Venia Catalog/Tops/Blouses & Shirts,Vitalia Top,Vitalia-Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Lily,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/V/T/VT10-LY_main.jpg,Main,/V/T/VT10-LY_main.jpg,Main,/V/T/VT10-LY_main.jpg,Main,,,,,Block after Info Column
VT10-LY-M,Venia Catalog/Tops/Blouses & Shirts,Vitalia Top,Vitalia-Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Lily,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/V/T/VT10-LY_main.jpg,Main,/V/T/VT10-LY_main.jpg,Main,/V/T/VT10-LY_main.jpg,Main,,,,,Block after Info Column
VT10-LY-L,Venia Catalog/Tops/Blouses & Shirts,Vitalia Top,Vitalia-Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Lily,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/V/T/VT10-LY_main.jpg,Main,/V/T/VT10-LY_main.jpg,Main,/V/T/VT10-LY_main.jpg,Main,,,,,Block after Info Column
VT10-LA-XS,Venia Catalog/Tops/Blouses & Shirts,Vitalia Top,Vitalia-Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Latte,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/V/T/VT10-LA_main.jpg,Main,/V/T/VT10-LA_main.jpg,Main,/V/T/VT10-LA_main.jpg,Main,,,,,Block after Info Column
VT10-LA-S,Venia Catalog/Tops/Blouses & Shirts,Vitalia Top,Vitalia-Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Latte,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/V/T/VT10-LA_main.jpg,Main,/V/T/VT10-LA_main.jpg,Main,/V/T/VT10-LA_main.jpg,Main,,,,,Block after Info Column
VT10-LA-M,Venia Catalog/Tops/Blouses & Shirts,Vitalia Top,Vitalia-Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Latte,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/V/T/VT10-LA_main.jpg,Main,/V/T/VT10-LA_main.jpg,Main,/V/T/VT10-LA_main.jpg,Main,,,,,Block after Info Column
VT10-LA-L,Venia Catalog/Tops/Blouses & Shirts,Vitalia Top,Vitalia-Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Latte,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/V/T/VT10-LA_main.jpg,Main,/V/T/VT10-LA_main.jpg,Main,/V/T/VT10-LA_main.jpg,Main,,,,,Block after Info Column
VT10-KH-XS,Venia Catalog/Tops/Blouses & Shirts,Vitalia Top,Vitalia-Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Khaki,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/V/T/VT10-KH_main.jpg,Main,/V/T/VT10-KH_main.jpg,Main,/V/T/VT10-KH_main.jpg,Main,,,,,Block after Info Column
VT10-KH-S,Venia Catalog/Tops/Blouses & Shirts,Vitalia Top,Vitalia-Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Khaki,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/V/T/VT10-KH_main.jpg,Main,/V/T/VT10-KH_main.jpg,Main,/V/T/VT10-KH_main.jpg,Main,,,,,Block after Info Column
VT10-KH-M,Venia Catalog/Tops/Blouses & Shirts,Vitalia Top,Vitalia-Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Khaki,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/V/T/VT10-KH_main.jpg,Main,/V/T/VT10-KH_main.jpg,Main,/V/T/VT10-KH_main.jpg,Main,,,,,Block after Info Column
VT10-KH-L,Venia Catalog/Tops/Blouses & Shirts,Vitalia Top,Vitalia-Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Khaki,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/V/T/VT10-KH_main.jpg,Main,/V/T/VT10-KH_main.jpg,Main,/V/T/VT10-KH_main.jpg,Main,,,,,Block after Info Column
VT09-RN-XS,Venia Catalog/Tops/Blouses & Shirts,Emilia Cropped Lace Top,Emilia-Cropped-Lace-Top,"<p>The Emilia Lace Top is made to spice up your wardrobe without making you feel uncomfortable. Gorgeous open lace detail, back buttons, and the fun, cropped length will give you a little extra pep in your step.  </p><p>Features:</p><ul><li>Crewneck </li><li>Button down back</li><li>Short sleeve</li><li>Cropped</li><li>Dry clean recommended</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Rain,fashion_style=Short Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,78,,,,Taxable Goods,/V/T/VT09-RN_main.jpg,Main,/V/T/VT09-RN_main.jpg,Main,/V/T/VT09-RN_main.jpg,Main,,,,,Block after Info Column
VT09-RN-S,Venia Catalog/Tops/Blouses & Shirts,Emilia Cropped Lace Top,Emilia-Cropped-Lace-Top,"<p>The Emilia Lace Top is made to spice up your wardrobe without making you feel uncomfortable. Gorgeous open lace detail, back buttons, and the fun, cropped length will give you a little extra pep in your step.  </p><p>Features:</p><ul><li>Crewneck </li><li>Button down back</li><li>Short sleeve</li><li>Cropped</li><li>Dry clean recommended</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Rain,fashion_style=Short Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,78,,,,Taxable Goods,/V/T/VT09-RN_main.jpg,Main,/V/T/VT09-RN_main.jpg,Main,/V/T/VT09-RN_main.jpg,Main,,,,,Block after Info Column
VT09-RN-M,Venia Catalog/Tops/Blouses & Shirts,Emilia Cropped Lace Top,Emilia-Cropped-Lace-Top,"<p>The Emilia Lace Top is made to spice up your wardrobe without making you feel uncomfortable. Gorgeous open lace detail, back buttons, and the fun, cropped length will give you a little extra pep in your step.  </p><p>Features:</p><ul><li>Crewneck </li><li>Button down back</li><li>Short sleeve</li><li>Cropped</li><li>Dry clean recommended</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Rain,fashion_style=Short Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,78,,,,Taxable Goods,/V/T/VT09-RN_main.jpg,Main,/V/T/VT09-RN_main.jpg,Main,/V/T/VT09-RN_main.jpg,Main,,,,,Block after Info Column
VT09-RN-L,Venia Catalog/Tops/Blouses & Shirts,Emilia Cropped Lace Top,Emilia-Cropped-Lace-Top,"<p>The Emilia Lace Top is made to spice up your wardrobe without making you feel uncomfortable. Gorgeous open lace detail, back buttons, and the fun, cropped length will give you a little extra pep in your step.  </p><p>Features:</p><ul><li>Crewneck </li><li>Button down back</li><li>Short sleeve</li><li>Cropped</li><li>Dry clean recommended</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Rain,fashion_style=Short Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,78,,,,Taxable Goods,/V/T/VT09-RN_main.jpg,Main,/V/T/VT09-RN_main.jpg,Main,/V/T/VT09-RN_main.jpg,Main,,,,,Block after Info Column
VT09-PE-XS,Venia Catalog/Tops/Blouses & Shirts,Emilia Cropped Lace Top,Emilia-Cropped-Lace-Top,"<p>The Emilia Lace Top is made to spice up your wardrobe without making you feel uncomfortable. Gorgeous open lace detail, back buttons, and the fun, cropped length will give you a little extra pep in your step.  </p><p>Features:</p><ul><li>Crewneck </li><li>Button down back</li><li>Short sleeve</li><li>Cropped</li><li>Dry clean recommended</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Peach,fashion_style=Short Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,78,,,,Taxable Goods,/V/T/VT09-PE_main.jpg,Main,/V/T/VT09-PE_main.jpg,Main,/V/T/VT09-PE_main.jpg,Main,,,,,Block after Info Column
